"106年06月14日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="08585P","台積電統一69售02","0","0","0","1,770,000","180,000","1,590,000","1,770,000","180,000","1,590,000",
="061318","上銀元大6C購02  ","0","0","0","1,681,000","162,000","1,519,000","1,681,000","162,000","1,519,000",
="08214P","深100元大68售02 ","0","0","0","1,500,000","0","1,500,000","1,500,000","0","1,500,000",
="057387","亞光凱基69購02  ","0","0","0","1,716,000","222,000","1,494,000","1,716,000","222,000","1,494,000",
="060269","力達凱基6B購02  ","0","0","0","2,308,000","827,000","1,481,000","2,308,000","827,000","1,481,000",
="059348","鎧勝凱基6A購01  ","0","0","0","2,147,000","710,000","1,437,000","2,147,000","710,000","1,437,000",
="03185P","美律元大6C售01  ","0","0","0","1,590,000","221,000","1,369,000","1,590,000","221,000","1,369,000",
="08448P","佳世達中信6A售02","0","0","0","1,512,000","165,000","1,347,000","1,512,000","165,000","1,347,000",
="03285P","GIS國泰6B售04   ","0","0","0","1,740,000","398,000","1,342,000","1,740,000","398,000","1,342,000",
="060469","GIS統一6B購03   ","0","0","0","3,790,000","2,453,000","1,337,000","3,790,000","2,453,000","1,337,000",
="058729","鎧勝國票6B購01  ","0","0","0","1,797,000","485,000","1,312,000","1,797,000","485,000","1,312,000",
="07882P","大立光中信68售03","0","0","0","1,386,000","88,000","1,298,000","1,386,000","88,000","1,298,000",
="060029","矽創富邦6B購01  ","0","0","0","1,283,000","10,000","1,273,000","1,283,000","10,000","1,273,000",
="08091P","臺股指元富68售06","0","0","0","1,259,000","0","1,259,000","1,259,000","0","1,259,000",
="055167","台泥群益67購01  ","0","0","0","1,260,000","2,000","1,258,000","1,260,000","2,000","1,258,000",
="057689","上銀元大69購03  ","0","0","0","1,449,000","195,000","1,254,000","1,449,000","195,000","1,254,000",
="059650","鎧勝元富6B購01  ","0","0","0","1,428,000","175,000","1,253,000","1,428,000","175,000","1,253,000",
="057330","上銀元大69購02  ","0","0","0","1,588,000","356,000","1,232,000","1,588,000","356,000","1,232,000",
="060128","明泰元富6B購01  ","0","0","0","1,791,000","573,000","1,218,000","1,791,000","573,000","1,218,000",
="055433","億豐元大69購04  ","0","0","0","1,275,000","60,000","1,215,000","1,275,000","60,000","1,215,000",
="060628","鎧勝元大6C購01  ","0","0","0","1,615,000","404,000","1,211,000","1,615,000","404,000","1,211,000",
="060608","T50反1永昌75購02","0","0","0","1,199,000","0","1,199,000","1,199,000","0","1,199,000",
="057339","亞光元大68購05  ","0","0","0","1,455,000","260,000","1,195,000","1,455,000","260,000","1,195,000",
="059832","鎧勝國泰6B購01  ","0","0","0","1,434,000","248,000","1,186,000","1,434,000","248,000","1,186,000",
="055214","億豐元大69購02  ","0","0","0","1,213,000","50,000","1,163,000","1,213,000","50,000","1,163,000",
="053137","永冠統一67購01  ","0","0","0","1,157,000","0","1,157,000","1,157,000","0","1,157,000",
"3231  ","緯創            ","1,276,000","136,000","1,140,000","719,000","744,000","-25,000","1,995,000","880,000","1,115,000",
="08829P","大立光統一6C售03","0","0","0","1,485,000","373,000","1,112,000","1,485,000","373,000","1,112,000",
"2892  ","第一金          ","1,201,000","61,000","1,140,000","0","40,000","-40,000","1,201,000","101,000","1,100,000",
="060791","康控群益6B購01  ","0","0","0","1,457,000","385,000","1,072,000","1,457,000","385,000","1,072,000",
="059018","瑞儀凱基6A購01  ","0","0","0","1,521,000","461,000","1,060,000","1,521,000","461,000","1,060,000",
="059508","群創群益6A購07  ","0","0","0","1,363,000","315,000","1,048,000","1,363,000","315,000","1,048,000",
="060607","T50反1永昌75購01","0","0","0","1,063,000","16,000","1,047,000","1,063,000","16,000","1,047,000",
="060507","康控永豐6B購02  ","0","0","0","1,634,000","592,000","1,042,000","1,634,000","592,000","1,042,000",
="052271","鑽全元大67購01  ","0","0","0","1,033,000","0","1,033,000","1,033,000","0","1,033,000",
="057145","利勤元大68購02  ","0","0","0","1,212,000","180,000","1,032,000","1,212,000","180,000","1,032,000",
="055185","上証2X永昌67購02","0","0","0","1,540,000","518,000","1,022,000","1,540,000","518,000","1,022,000",
="059520","富邦金凱基6A購05","0","0","0","1,580,000","570,000","1,010,000","1,580,000","570,000","1,010,000",
="058892","台積電統一74購01","0","0","0","1,266,000","261,000","1,005,000","1,266,000","261,000","1,005,000",
="055355","友達元大68購02  ","0","0","0","1,610,000","607,000","1,003,000","1,610,000","607,000","1,003,000",
="03290B","臺股指元大72熊01","0","0","0","1,006,000","4,000","1,002,000","1,006,000","4,000","1,002,000",
="055813","友達富邦67購02  ","0","0","0","1,000,000","0","1,000,000","1,000,000","0","1,000,000",
="055055","樺漢統一68購01  ","0","0","0","1,349,000","350,000","999,000","1,349,000","350,000","999,000",
="08866P","臺股指元富6A售03","0","0","0","992,000","0","992,000","992,000","0","992,000",
="056359","T50反1群益6B購01","0","0","0","998,000","20,000","978,000","998,000","20,000","978,000",
="057159","鎧勝兆豐68購01  ","0","0","0","1,118,000","145,000","973,000","1,118,000","145,000","973,000",
="060336","大立光凱基6B購08","0","0","0","963,000","0","963,000","963,000","0","963,000",
="055644","榮化富邦68購01  ","0","0","0","960,000","0","960,000","960,000","0","960,000",
="03180P","GIS元大6B售05   ","0","0","0","1,225,000","271,000","954,000","1,225,000","271,000","954,000",
="060690","樺漢統一71購01  ","0","0","0","1,588,000","649,000","939,000","1,588,000","649,000","939,000",
="060921","康控群益6B購03  ","0","0","0","951,000","12,000","939,000","951,000","12,000","939,000",
="006205","富邦上証        ","460,000","0","460,000","1,486,746","1,010,000","476,746","1,946,746","1,010,000","936,746",
="060588","聚陽國泰6B購01  ","0","0","0","1,700,000","766,000","934,000","1,700,000","766,000","934,000",
="059431","鎧勝群益6B購01  ","0","0","0","1,165,000","235,000","930,000","1,165,000","235,000","930,000",
="055188","億豐國泰68購01  ","0","0","0","923,000","3,000","920,000","923,000","3,000","920,000",
="056396","鎧勝元富6A購01  ","0","0","0","917,000","2,000","915,000","917,000","2,000","915,000",
="058303","上証2X群益6A購03","0","0","0","961,000","58,000","903,000","961,000","58,000","903,000",
="03117P","為升元大6B售03  ","0","0","0","1,014,000","113,000","901,000","1,014,000","113,000","901,000",
="057318","聚陽群益68購02  ","0","0","0","1,086,000","185,000","901,000","1,086,000","185,000","901,000",
="055437","鴻準元大69購02  ","0","0","0","968,000","73,000","895,000","968,000","73,000","895,000",
="06175P","上証2X元大66售03","0","0","0","890,000","0","890,000","890,000","0","890,000",
="059392","鎧勝富邦6B購02  ","0","0","0","942,000","61,000","881,000","942,000","61,000","881,000",
="059767","鎧勝元大6B購02  ","0","0","0","1,343,000","465,000","878,000","1,343,000","465,000","878,000",
="060233","鴻海富邦6B購02  ","0","0","0","1,334,000","467,000","867,000","1,334,000","467,000","867,000",
="061104","卜蜂元大6C購02  ","0","0","0","898,000","33,000","865,000","898,000","33,000","865,000",
="060281","鴻海凱基6B購03  ","0","0","0","4,477,000","3,616,000","861,000","4,477,000","3,616,000","861,000",
="060042","樺漢元大6C購01  ","0","0","0","1,185,000","327,000","858,000","1,185,000","327,000","858,000",
="059171","華邦電元大6A購06","0","0","0","1,224,000","370,000","854,000","1,224,000","370,000","854,000",
="056012","新日興群益68購04","0","0","0","838,000","0","838,000","838,000","0","838,000",
="00664R","國泰臺灣加權反1 ","800,000","50,000","750,000","2,134,000","2,053,000","81,000","2,934,000","2,103,000","831,000",
="060655","聚陽台新71購01  ","0","0","0","1,176,000","346,000","830,000","1,176,000","346,000","830,000",
="057265","元油2X統一69購01","0","0","0","820,000","0","820,000","820,000","0","820,000",
="057307","宏全永豐68購01  ","0","0","0","1,333,000","518,000","815,000","1,333,000","518,000","815,000",
="058495","華邦電元大6A購04","0","0","0","839,000","24,000","815,000","839,000","24,000","815,000",
="058618","中租凱基6A購02  ","0","0","0","1,461,000","647,000","814,000","1,461,000","647,000","814,000",
="060717","鴻海元大6B購10  ","0","0","0","1,189,000","375,000","814,000","1,189,000","375,000","814,000",
="059733","國泰金凱基6B購01","0","0","0","1,315,000","511,000","804,000","1,315,000","511,000","804,000",
="059959","鴻海統一71購02  ","0","0","0","1,364,000","562,000","802,000","1,364,000","562,000","802,000",
="03041P","台積電元大6A售07","0","0","0","1,108,000","316,000","792,000","1,108,000","316,000","792,000",
="059935","鴻海群益6C購03  ","0","240,000","-240,000","1,554,000","525,000","1,029,000","1,554,000","765,000","789,000",
="057727","日友群益69購03  ","0","0","0","780,000","0","780,000","780,000","0","780,000",
="08781P","大立光元大6A售05","0","0","0","974,000","195,000","779,000","974,000","195,000","779,000",
="058367","鎧勝中信69購02  ","0","0","0","891,000","113,000","778,000","891,000","113,000","778,000",
="08652P","敦泰群益6A售02  ","0","0","0","962,000","185,000","777,000","962,000","185,000","777,000",
="060597","GIS凱基6B購04   ","0","0","0","3,499,000","2,723,000","776,000","3,499,000","2,723,000","776,000",
="03468C","T50反1元富69牛02","0","0","0","850,000","80,000","770,000","850,000","80,000","770,000",
="060635","台積電兆豐6C購03","0","0","0","1,092,000","324,000","768,000","1,092,000","324,000","768,000",
="059339","長榮航國泰6B購01","0","0","0","776,000","13,000","763,000","776,000","13,000","763,000",
="058148","可成元大69購03  ","0","0","0","2,088,000","1,329,000","759,000","2,088,000","1,329,000","759,000",
="08897P","聯發科永昌6A售03","0","0","0","819,000","60,000","759,000","819,000","60,000","759,000",
="058619","友訊凱基6A購01  ","0","0","0","797,000","40,000","757,000","797,000","40,000","757,000",
="060398","鴻海兆豐6C購02  ","0","0","0","960,000","203,000","757,000","960,000","203,000","757,000",
="060817","敬鵬凱基6B購01  ","0","0","0","885,000","130,000","755,000","885,000","130,000","755,000",
="060498","聚陽群益6C購01  ","0","0","0","1,439,000","686,000","753,000","1,439,000","686,000","753,000",
="055174","台達電元大69購02","0","0","0","780,000","30,000","750,000","780,000","30,000","750,000",
="057368","聚陽元大68購04  ","0","0","0","1,278,000","528,000","750,000","1,278,000","528,000","750,000",
="08398P","GIS中信6A售02   ","0","0","0","750,000","0","750,000","750,000","0","750,000",
="057091","台積電凱基68購04","0","0","0","1,468,000","719,000","749,000","1,468,000","719,000","749,000",
="057440","上証2X群益6A購01","0","0","0","1,089,000","346,000","743,000","1,089,000","346,000","743,000",
="061117","上銀永豐6C購01  ","0","0","0","762,000","20,000","742,000","762,000","20,000","742,000",
="061157","康控永豐6C購01  ","0","0","0","1,002,000","264,000","738,000","1,002,000","264,000","738,000",
="056252","元大金永昌67購01","0","0","0","747,000","18,000","729,000","747,000","18,000","729,000",
="055906","大同群益69購01  ","0","0","0","730,000","3,000","727,000","730,000","3,000","727,000",
="058056","新日興國泰6A購01","0","0","0","984,000","260,000","724,000","984,000","260,000","724,000",
="055009","聯鈞統一68購01  ","0","0","0","745,000","34,000","711,000","745,000","34,000","711,000",
="061302","聯發科富邦6C購07","0","0","0","740,000","30,000","710,000","740,000","30,000","710,000",
="056451","鎧勝富邦6B購01  ","0","0","0","1,191,000","488,000","703,000","1,191,000","488,000","703,000",
="061143","華邦電統一6C購02","0","0","0","816,000","114,000","702,000","816,000","114,000","702,000",
="058828","至上元富6A購01  ","0","0","0","1,039,000","338,000","701,000","1,039,000","338,000","701,000",
="056486","中石化元大68購01","0","0","0","792,000","92,000","700,000","792,000","92,000","700,000",
="059601","聯電兆豐6B購02  ","0","0","0","735,000","40,000","695,000","735,000","40,000","695,000",
="055065","國泰金兆豐67購01","0","0","0","1,044,000","350,000","694,000","1,044,000","350,000","694,000",
="060095","瑞儀永豐6B購01  ","0","0","0","702,000","10,000","692,000","702,000","10,000","692,000",
="00655L","國泰中國A50正2  ","0","0","0","2,364,000","1,674,000","690,000","2,364,000","1,674,000","690,000",
="061004","鎧勝兆豐6C購01  ","0","0","0","695,000","5,000","690,000","695,000","5,000","690,000",
="060088","康控統一6B購01  ","0","0","0","1,601,000","914,000","687,000","1,601,000","914,000","687,000",
="059069","長榮航永豐6A購01","0","0","0","679,000","0","679,000","679,000","0","679,000",
="060284","鎧勝凱基6B購01  ","0","0","0","1,047,000","369,000","678,000","1,047,000","369,000","678,000",
="07478P","TPK元大67售03   ","0","0","0","664,000","0","664,000","664,000","0","664,000",
="060872","GIS元大6B購10   ","0","0","0","661,000","0","661,000","661,000","0","661,000",
="057773","統一兆豐69購01  ","0","0","0","848,000","192,000","656,000","848,000","192,000","656,000",
="03219P","創意元富6B售01  ","0","0","0","1,021,000","373,000","648,000","1,021,000","373,000","648,000",
="056625","群創凱基68購01  ","0","0","0","1,451,000","803,000","648,000","1,451,000","803,000","648,000",
="060692","滬深2X凱基6B購02","0","0","0","774,000","127,000","647,000","774,000","127,000","647,000",
="060462","GIS永豐6B購04   ","0","0","0","790,000","145,000","645,000","790,000","145,000","645,000",
="058947","瑞儀元大6B購01  ","0","0","0","678,000","34,000","644,000","678,000","34,000","644,000",
="058298","義隆元大69購02  ","0","0","0","1,674,000","1,032,000","642,000","1,674,000","1,032,000","642,000",
="058094","聚陽凱基69購01  ","0","0","0","886,000","245,000","641,000","886,000","245,000","641,000",
="061395","樺漢統一6C購02  ","0","0","0","842,000","203,000","639,000","842,000","203,000","639,000",
="057741","富邦金統一6A購01","0","0","0","629,000","0","629,000","629,000","0","629,000",
="03062P","榮成群益6B售05  ","0","0","0","710,000","82,000","628,000","710,000","82,000","628,000",
="052431","同欣電元大67購01","0","0","0","673,000","45,000","628,000","673,000","45,000","628,000",
="058873","樺漢日盛6A購02  ","0","0","0","769,000","146,000","623,000","769,000","146,000","623,000",
="058727","緯創國票6B購01  ","0","0","0","687,000","65,000","622,000","687,000","65,000","622,000",
="08912P","智邦元大6B售01  ","0","0","0","740,000","121,000","619,000","740,000","121,000","619,000",
="059647","欣興元富6A購04  ","0","0","0","731,000","116,000","615,000","731,000","116,000","615,000",
="08408P","訊芯群益69售03  ","0","0","0","1,755,000","1,142,000","613,000","1,755,000","1,142,000","613,000",
="058588","長華國泰6B購01  ","0","0","0","662,000","50,000","612,000","662,000","50,000","612,000",
="055570","亞翔元大67購02  ","0","0","0","611,000","0","611,000","611,000","0","611,000",
="060426","GIS元大6B購06   ","0","0","0","1,032,000","422,000","610,000","1,032,000","422,000","610,000",
="060938","京鼎元富6C購02  ","0","0","0","782,000","174,000","608,000","782,000","174,000","608,000",
="03421P","貿聯國泰6B售04  ","0","0","0","666,000","61,000","605,000","666,000","61,000","605,000",
="060122","鎧勝元大6B購03  ","0","0","0","636,000","31,000","605,000","636,000","31,000","605,000",
="060754","GIS元大6B購08   ","0","0","0","799,000","195,000","604,000","799,000","195,000","604,000",
="059376","智易元大6B購01  ","0","0","0","613,000","10,000","603,000","613,000","10,000","603,000",
="059815","美律永豐6C購01  ","0","0","0","733,000","132,000","601,000","733,000","132,000","601,000",
="056748","金融類元大68購04","0","0","0","600,000","0","600,000","600,000","0","600,000",
="057904","超眾群益6A購01  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="08417P","東陽凱基69售02  ","0","0","0","604,000","5,000","599,000","604,000","5,000","599,000",
="055722","矽創統一6A購01  ","0","0","0","895,000","301,000","594,000","895,000","301,000","594,000",
="056192","大同國泰6A購01  ","0","0","0","725,000","136,000","589,000","725,000","136,000","589,000",
="057092","台積電凱基68購05","0","0","0","640,000","57,000","583,000","640,000","57,000","583,000",
="058616","樺漢統一6C購01  ","0","0","0","1,160,000","577,000","583,000","1,160,000","577,000","583,000",
="060423","台積電富邦6B購02","0","0","0","769,000","187,000","582,000","769,000","187,000","582,000",
="059119","葡萄王群益6B購04","0","0","0","586,000","6,000","580,000","586,000","6,000","580,000",
="060697","台灣50台新6B購01","0","0","0","665,000","85,000","580,000","665,000","85,000","580,000",
="059338","力達國泰6A購01  ","0","0","0","685,000","106,000","579,000","685,000","106,000","579,000",
="060925","南茂玉山71購01  ","0","0","0","593,000","15,000","578,000","593,000","15,000","578,000",
="03146P","台灣50富邦73售01","0","0","0","1,075,000","499,000","576,000","1,075,000","499,000","576,000",
="059487","群創兆豐6A購03  ","0","0","0","849,000","280,000","569,000","849,000","280,000","569,000",
="057987","上銀群益6B購01  ","0","0","0","671,000","103,000","568,000","671,000","103,000","568,000",
="060743","東聯凱基6B購03  ","0","0","0","693,000","125,000","568,000","693,000","125,000","568,000",
="060969","京鼎永豐6C購01  ","0","0","0","568,000","0","568,000","568,000","0","568,000",
="061144","廣華凱基6C購01  ","0","0","0","966,000","400,000","566,000","966,000","400,000","566,000",
="055595","新興元富68購01  ","0","0","0","565,000","0","565,000","565,000","0","565,000",
="057622","卜蜂元大69購01  ","0","0","0","691,000","126,000","565,000","691,000","126,000","565,000",
="061269","榮成台新6C購01  ","0","0","0","588,000","23,000","565,000","588,000","23,000","565,000",
="07858P","美律元大69售01  ","0","0","0","1,362,000","799,000","563,000","1,362,000","799,000","563,000",
="058833","欣興元富6A購01  ","0","0","0","737,000","176,000","561,000","737,000","176,000","561,000",
="03454P","滬深2X凱基6B售01","0","0","0","577,000","20,000","557,000","577,000","20,000","557,000",
="08685P","中壽凱基6A售03  ","0","0","0","623,000","67,000","556,000","623,000","67,000","556,000",
"1326  ","台化            ","563,000","1,000","562,000","0","6,000","-6,000","563,000","7,000","556,000",
="060139","GIS日盛6B購01   ","0","0","0","708,000","158,000","550,000","708,000","158,000","550,000",
="059884","矽創永豐6B購01  ","0","0","0","591,000","44,000","547,000","591,000","44,000","547,000",
="056908","聚陽元大68購02  ","0","0","0","877,000","331,000","546,000","877,000","331,000","546,000",
="057367","亞光元大68購07  ","0","0","0","1,053,000","509,000","544,000","1,053,000","509,000","544,000",
="057682","聚陽統一71購01  ","0","0","0","984,000","444,000","540,000","984,000","444,000","540,000",
="060399","鴻海兆豐71購05  ","0","0","0","637,000","100,000","537,000","637,000","100,000","537,000",
="060268","鴻海統一72購01  ","0","0","0","929,000","393,000","536,000","929,000","393,000","536,000",
="059088","鴻海日盛6C購01  ","0","0","0","575,000","40,000","535,000","575,000","40,000","535,000",
="060600","明泰統一6C購01  ","0","0","0","2,111,000","1,580,000","531,000","2,111,000","1,580,000","531,000",
="059449","智易元大6A購02  ","0","0","0","630,000","100,000","530,000","630,000","100,000","530,000",
="07295P","台灣50統一69售03","0","0","0","530,000","0","530,000","530,000","0","530,000",
="08495P","T50反1凱基69售04","0","0","0","525,000","0","525,000","525,000","0","525,000",
="058566","元大金兆豐6B購01","0","0","0","524,000","0","524,000","524,000","0","524,000",
="08134P","臺股指群益68售14","0","0","0","529,000","8,000","521,000","529,000","8,000","521,000",
="058951","儒鴻元大6A購01  ","0","0","0","644,000","124,000","520,000","644,000","124,000","520,000",
="07375P","台灣50康和66售02","0","0","0","514,000","0","514,000","514,000","0","514,000",
="058611","上銀統一6B購02  ","0","0","0","860,000","353,000","507,000","860,000","353,000","507,000",
="058351","聯發科統一6A購03","0","0","0","537,000","31,000","506,000","537,000","31,000","506,000",
="057700","鎧勝中信69購01  ","0","0","0","600,000","97,000","503,000","600,000","97,000","503,000",
="058177","台積電日盛69購02","0","0","0","900,000","398,000","502,000","900,000","398,000","502,000",
="058602","中租日盛6A購01  ","0","0","0","1,177,000","675,000","502,000","1,177,000","675,000","502,000",
="059911","康控國泰6B購01  ","0","0","0","836,000","334,000","502,000","836,000","334,000","502,000",
="060738","聚陽日盛6B購01  ","0","0","0","1,044,000","543,000","501,000","1,044,000","543,000","501,000",
="059878","鴻海統一6C購03  ","0","0","0","791,000","291,000","500,000","791,000","291,000","500,000",
="08511P","臺股指群益69售08","0","0","0","510,000","10,000","500,000","510,000","10,000","500,000",
="056497","中鋼兆豐68購01  ","0","0","0","704,000","205,000","499,000","704,000","205,000","499,000",
="059419","富邦金日盛6A購02","0","0","0","536,000","39,000","497,000","536,000","39,000","497,000",
="00693U","華頓S&P黃豆     ","0","0","0","1,153,000","658,000","495,000","1,153,000","658,000","495,000",
="058742","南茂國泰6A購01  ","0","0","0","601,000","107,000","494,000","601,000","107,000","494,000",
="060464","京鼎永豐6B購03  ","0","0","0","720,000","227,000","493,000","720,000","227,000","493,000",
="059761","國巨元大6B購01  ","0","0","0","602,000","110,000","492,000","602,000","110,000","492,000",
="03480P","大同凱基6B售01  ","0","0","0","1,015,000","525,000","490,000","1,015,000","525,000","490,000",
="057186","聚陽統一6B購01  ","0","0","0","572,000","82,000","490,000","572,000","82,000","490,000",
="060647","瑞儀台新6C購01  ","0","0","0","648,000","160,000","488,000","648,000","160,000","488,000",
="060550","友達統一6C購03  ","0","0","0","1,638,000","1,151,000","487,000","1,638,000","1,151,000","487,000",
="053961","台郡元大66購01  ","0","0","0","505,000","20,000","485,000","505,000","20,000","485,000",
="058534","樺漢凱基6A購01  ","0","0","0","524,000","39,000","485,000","524,000","39,000","485,000",
="052974","大立光永昌67購01","0","0","0","499,000","15,000","484,000","499,000","15,000","484,000",
="059176","樺漢元大6B購02  ","0","0","0","502,000","19,000","483,000","502,000","19,000","483,000",
="061060","聚陽玉山6C購01  ","0","0","0","855,000","374,000","481,000","855,000","374,000","481,000",
="057468","景碩國泰69購01  ","0","0","0","500,000","20,000","480,000","500,000","20,000","480,000",
="058798","中租富邦6C購01  ","0","0","0","500,000","21,000","479,000","500,000","21,000","479,000",
="03273P","東陽凱基6B售02  ","0","0","0","484,000","6,000","478,000","484,000","6,000","478,000",
="060373","京鼎國泰71購01  ","0","0","0","1,614,000","1,136,000","478,000","1,614,000","1,136,000","478,000",
="060366","大立光永昌6C購01","0","0","0","740,000","264,000","476,000","740,000","264,000","476,000",
="058169","矽創國泰69購01  ","0","0","0","664,000","189,000","475,000","664,000","189,000","475,000",
="061147","王品凱基6C購02  ","0","0","0","548,000","73,000","475,000","548,000","73,000","475,000",
="057187","上銀凱基68購02  ","0","0","0","596,000","122,000","474,000","596,000","122,000","474,000",
="03586P","佳世達群益6C售01","0","0","0","2,014,000","1,543,000","471,000","2,014,000","1,543,000","471,000",
="057870","至上凱基69購01  ","0","0","0","828,000","359,000","469,000","828,000","359,000","469,000",
="054717","上銀群益69購01  ","0","0","0","500,000","32,000","468,000","500,000","32,000","468,000",
="060073","中租兆豐6B購02  ","0","0","0","574,000","108,000","466,000","574,000","108,000","466,000",
="07924P","大立光凱基68售05","0","0","0","694,000","229,000","465,000","694,000","229,000","465,000",
="058484","台耀元大71購01  ","0","0","0","523,000","60,000","463,000","523,000","60,000","463,000",
="060686","康控康和6B購03  ","0","0","0","563,000","100,000","463,000","563,000","100,000","463,000",
="058941","友達元大6C購01  ","0","0","0","1,509,000","1,047,000","462,000","1,509,000","1,047,000","462,000",
="061075","新日興國票71購01","0","0","0","662,000","200,000","462,000","662,000","200,000","462,000",
="00676R","富邦臺灣加權反1 ","0","600,000","-600,000","3,918,000","2,858,000","1,060,000","3,918,000","3,458,000","460,000",
="060822","GIS凱基6B購06   ","0","0","0","1,023,000","564,000","459,000","1,023,000","564,000","459,000",
="059078","鎧勝永豐6A購01  ","0","0","0","487,000","29,000","458,000","487,000","29,000","458,000",
="061091","新日興群益71購02","0","0","0","515,000","57,000","458,000","515,000","57,000","458,000",
="060741","台積電統一75購01","0","0","0","674,000","218,000","456,000","674,000","218,000","456,000",
="057868","永豐金凱基69購01","0","0","0","452,000","0","452,000","452,000","0","452,000",
="059162","廣宇凱基6A購01  ","0","0","0","670,000","218,000","452,000","670,000","218,000","452,000",
="055893","儒鴻統一69購01  ","0","0","0","749,000","299,000","450,000","749,000","299,000","450,000",
="061335","鴻海統一73購01  ","0","0","0","460,000","10,000","450,000","460,000","10,000","450,000",
="08059P","TPK元大68售04   ","0","0","0","524,000","74,000","450,000","524,000","74,000","450,000",
="08283P","智邦元大69售02  ","0","0","0","513,000","63,000","450,000","513,000","63,000","450,000",
="057181","新興富邦6C購01  ","0","0","0","459,000","10,000","449,000","459,000","10,000","449,000",
="03503P","群創統一6B售04  ","0","0","0","592,000","144,000","448,000","592,000","144,000","448,000",
="060665","中租元大6B購03  ","0","0","0","747,000","300,000","447,000","747,000","300,000","447,000",
="07566P","台灣50群益69售01","0","0","0","529,000","85,000","444,000","529,000","85,000","444,000",
="056425","大立光元大69購02","0","0","0","1,006,000","563,000","443,000","1,006,000","563,000","443,000",
="057176","訊芯國泰69購01  ","0","0","0","693,000","250,000","443,000","693,000","250,000","443,000",
="061018","南茂元富6C購02  ","0","0","0","1,672,000","1,229,000","443,000","1,672,000","1,229,000","443,000",
="060383","新日興凱基6B購01","0","0","0","628,000","186,000","442,000","628,000","186,000","442,000",
="057711","日友群益69購02  ","0","0","0","500,000","60,000","440,000","500,000","60,000","440,000",
="061153","華通永豐6C購01  ","0","0","0","440,000","0","440,000","440,000","0","440,000",
="058827","光磊元富6B購01  ","0","0","0","438,000","0","438,000","438,000","0","438,000",
="060339","台積電凱基6B購01","0","0","0","760,000","322,000","438,000","760,000","322,000","438,000",
="058208","上銀兆豐6A購03  ","0","0","0","457,000","20,000","437,000","457,000","20,000","437,000",
="057413","聯電永昌69購01  ","0","0","0","980,000","545,000","435,000","980,000","545,000","435,000",
="057894","中信金統一6B購01","0","0","0","455,000","20,000","435,000","455,000","20,000","435,000",
="060880","光磊永豐6B購01  ","0","0","0","460,000","25,000","435,000","460,000","25,000","435,000",
="055090","盟立元大69購01  ","0","0","0","737,000","303,000","434,000","737,000","303,000","434,000",
="056108","和大群益68購01  ","0","0","0","996,000","563,000","433,000","996,000","563,000","433,000",
="058909","樺漢群益6A購01  ","0","0","0","649,000","216,000","433,000","649,000","216,000","433,000",
="057588","鎧勝群益69購02  ","0","0","0","729,000","297,000","432,000","729,000","297,000","432,000",
="060114","可成元大6B購05  ","0","0","0","924,000","492,000","432,000","924,000","492,000","432,000",
